PRODUCT
Jin curcumin 365 ,  non-carbonated ,  non-alcoholic instant drink   (purified water ,  turmeric extract ,  vitamin C , ...)  . QC: 10ml x 60 PACKs-1 box.   (unk-box)  . Manufacturer: Korea Ginseng Bio-science. Expiry date: September 2027
BVSK food CLAM EXTRACT WITH LIVER HYDROLYSATE AND TURMERIC. Supplement curcumin ,  zinc for the body ,  helps detoxify the liver ,  good for health. 630mgx75 tablets=47.25g-PACK. Expiry date: July 1 ,  2026. 100% new
Food additive ,  natural color extracted from turmeric Curcumin Extract ,  100g-bag ,  manufacturer: KANEGRADE LTD. Sample ,  100% new
Food production ingredients: turmeric extract and mixture of CURCUMIN 40%   (MAXICUMA)  , batch N082400101, manufactured date 08-2024, expired date: 07-2026, 05kg-bag, manufacturer: INDIA GLYCOLS LIMITED
CURCUMIN ,Yes /M ,Yes /M ,|TURMERIC POWDER |CURCUMIN |CURCUMIN |2 DRUMS OF 25 KG C /OR 
"KYOLIC ,  AGED GARLIC EXTRACT ,  CURCUMIN ,  150 CAPSULES	2EA"
CARLYLE TURMERIC CURCUMIN WITH BLACK PEPPER 1000MG180 CAPSULES TURMERIC COMPLEX SUPPLEMENT ELECTRIC NAIL DRILL  MELODY
VEGETABLE ORIGIN COLORING  (CURCUMIN )
CURCUMIN |SIGMA |C1386 -10G |DUST | COLORING MATTER OF VEGETABLE ORIGIN FOR LABORATORY SYNTHESIS |1 UNITS 
REFERENCE MATERIALS DRE-C11780000 - CURCUMIN 250MG
2E-DEMETHOXY CURCUMIN TRC-D230815-1MG 1MG CHEMICAL FOR LAB USE FOR TESTING PURPOSE
CURCUMIN C3 COMPLEX CURCUMA LONGA EXTRACTSCNJPO/24-25/00256 DT11/SEP/24 BATCHNO J240246-1000 KG
CURCUMIN C3 COMPLEX 80 MESH CURCUMA LONGA EXTRACT FJ SCNJPO/24-25/00269 DT:13-SEP-24  BATCH NOS: C241701E-500 KGS
CURCUMIN C3 COMPLEX 80 MESH CURCUMA LONGA EXTRACT FJ SCNJPO/24-25/00287 DT:23-SEP-24  BATCH NOS: C241700E-500 KGS
TURMERIC CURCUMIN BOOST ANTIOXIDANT SUPPLEMENT TABLETS PROTECT IMMUNITY SYSTEM INCREASE ENERGY & STAMINA
DISO-CURCUMIN ORAL STRIPSQTY:500 NOS
TURMERIC EXTRACT GRANULAR POWDER CURCUMIN 95%
TURMERIC FINGER GOOD GRADE DOUBLE POLISHED CURCUMIN CONTENT 2% 
CURCUMIN C3 COMPLEX CURCUMA LONGA EXTRACT  SCNJPO/24-25/00135 DT:09-JUL-24  BATCH NOS: J240229-1000 KGS
CURCUMIN C3 COMPLEX CURCUMA LONGA EXTRACT  SCNJPO/24-25/00202 DT:14-AUG-24  BATCH NOS: J240230-1000 KGS
CURCUMIN C3 COMPLEXCURCUMA LONGA EXTRACT SCNJPO/24-25/00136 DT: 09-JUL-24 BATCH NO: C241635 - 1000 KGS
CURCUMIN 95% POWDER Batch No: DCL2408069 MANUFACTURING  Date: 20.08.2024 Exp.Date: 19.08.2026 FREE SAMPLE
CURCUMIN C3 REDUCT TETRAHYDROCURCUMINOIDS 95% EU, SBL 2024-2025/0001 DT: 20.JUN-24, BATCH NO:C241424-350 KG
Curcumin 95%Curcumin, Curcumin Extract
CURCUMIN EXTRACT 95%
AYURVEDIC MEDICAMENTS/HERBAL COSMETICS/TOOTH PASTE-CURCUMIN COMPLETE CAPSULES 30`S
VALUE ADDED EXTRACT OF HERBS NAMED AS ""CURCUMIN DRY EXTRACT CURCUMA LONGA 10:1" GST  DOCUMENT  NO.: EHD2400092 DT: 21.09
CURCUMIN C3 COMPLEX BEADLETS CURCUMA LONGA EXTRACT EU, BATCH NO: H230256-100KG
HEALTH SUPPLEMENTS NOURVIT CURCUMIN GUMMIES 60S CURCUMIN PACK SIZE: 60 GUMMIESBATCH G-08244, EXP-MAR-25
CURCUMIN DRY EXTRACTCURCUMA LONGA DRY EXTRACT BATCH NO HCBFCLDE24/08/0673  MANUFACTURING  DT AUGUST 2024 EXP DT JULY 2027
TURMERIC OLEORESIN 95% CURCUMIN POWDER- 42 HDPE DRUM
CURCUMIN DRY EXTRACT 95%
TURMERIC POWDER 3.5 CURCUMIN PACKED IN PP BAGS
TURMERIC POWDER 3.5 CURCUMIN PACKED IN BOX
TURMERIC POWDER 2.5 CURCUMIN PACKED IN BOX
CURCUMIN EXTRACT CURCUWIN ULTRA+CURCUMIN 20%   HB POWDER -801 , ITEM CODE- 301050801 , BATCH DETAILS 0000148501
CURCUMIN EXTRACT CURCUWIN ULTRA+CURCUMIN 20%   HB POWDER -801 , ITEM CODE- 301050801 , BATCH DETAILS 0000148501
CURCUMIN EXTRACT CURCUWIN ULTRA+CURCUMINOIDS20%/HB/EU-802 ITEM CODE: 301251802.BATCH DETAILS - 0000161339
CURCUMIN POWDER 95%,LOT NO.ES/CCP/8/2/24,MONTH OF PRODUCTION AUGUST 2024
GLARIGO GEM OIL 25 LTR BIO ACTIVATED CURCUMIN  - FEED GRADE - POULTRY FEED SUPPLEMENT
TURMERIC POWDER 1.0% CURCUMIN
1 CURCUMIN 90% POWDER BATCH NO: DCL2408034 MANUFACTURING . DATE: AUGUST- 2024 EXP. DATE: JULY  -  2026
HERBAL SUPPLEMENTS- CURCUMIN CAPSULES
EEF GROUND TURMERIC PREMIUM QUALITY CURCUMIN LEVEL MIN 3.25% SALEM CURRENT CROPPACKED IN PP BAGS OF 25 KGS NETT EACH SI
CURCUMIN PACKED IN 26 X 25 KG HDPE DRUM
PREPARATION OF KIND USED IN ANIMAL FEEDING POULTRY PREMIX: CURCUMIN PLUS 25LTR ESSENTIAL OIL FOR FEED API
Curcumin 95% T14
OLEORESIN PAPRIKA  (HSN CODE:3301.90.10.10)  OLEO , RESIN CAPSICUM  (HSN CODE:3301.90.10.10)  STABILR , OSE   (ROSEMARY EXTRACT)    (HSN CODE:33019029)  CGM , CURCUMIN GRANULAR  (HSN CODE:0910.30.00.00
Food color   (Titanium Dioxide - E171 ,  Iron oxide E172 ,  Curcumin E100 ,  Brilliant Blue FCF E133)   PCB - Shiny Colorant Emerald 15gr-bottle ,  Brand-Nsx: PCB Création ,  Expiry date: April 30 ,  26
NANO CURCUMIN GOD technology drink - NANO GOLDEN GIFT CURCUMIN GOLD, dilute before use, does not contain alcohol or gas, PACK in LDPE tubes and paper box PACKaging   (2gx60 tubes)  , 100% new
"TURMERIC CURCUMIN: TURMERIC POWDER     (1000GR-BOX)     MANUFACTURED: THANH BINH PRODUCTION FACILITY - GIFT ITEM ,  100% NEW "#&VN
CURCUMEX 2431 , SAPORITI , Yes /M |CURCUMIN |INPUTS FOR THE PREPARATION OF DRINKS AND FOOD |DRUM X 18 KG - DRUM 18 KG QTY :21 ARTICLE : 002058IK0188 108 -2431 |CURCUMEX 2431 RNPA 0250352 , BATCH : KISS -00107303 , KISS -00106491 
ALPHA LIPOIC ACID  , NECKLACES , CURCUMIN , FIRE TV STICK REFURBISHMENT , MAGNETIUM , NUTRICOST BERBERINE  , OMEGA 3 , PACKAGE 80MARKERS  , PORBIOTIC , POTATIUS , WATCH SET , BRACELET , WATCH SET , BRACELET ,
COLOGNE , ORGANIC CURCUMIN , NATURAL PROBIOTIC , SMARTY PANTS MULTIVITAMIN , BIOGAIA , TABLETS 
ORGANIC CASTOR OIL , CARLYLE KRILL OIL , CURCUMIN TURMERIC , RED RASPBERRY LEAF , LENS 
NEUTRACEUTICAL RAW MATERIAL :- CURCUMIN EXTRACT 95% MFG DATE. 16-05-2024 EXP. DATE. 15-05-2027
CURCUMIN 95% NATURAL TURMERIC EXTRACT POWDER,
DYES |NATCOLOR |CURCUMIN | TO MANUFACTURE FOOD , LABORATORY ANALYSIS |540 GRAMS 
CURARTI SELECTIUM FOOD SUPPLEMENT WITH COLLAGEN , MAGNESIUM , VITAM . c , CURCUMIN , RESVERATROL AND HYALURONIC ACID PLAMECA FOOD PREPARATION WITHOUT CURARTI MODEL  SELECTIUM
78246-100MG CURCUMIN
CURCUMIN DRE-C11780000 250 MG CHEMICAL FOR LAB USE FORTESTING PURPOSE
CURCUMIN EXTRACT 40%MAXICUMAB.NO.N082400101,DOM:AUG-2024,DOE:JULY-2026
TURMERIC CURCUMIN BOOST ANTIOXIDANT SUPPLEMENT TABLETS PROTECT IMMUNITY SYSTEM INCREASE ENERGY & STAMINA
CURCUMIN C3 REDUCT TETRAHYDROCURCUMINOIDS 95% EU, SBL 2024-2025/0001 DT: 20.JUN-24, BATCH NO:C241424-350 KG
CURCUMIN C3 COMPLEX CURCUMA LONGA EXTRACT  SCNJPO/24-25/00203 DT:14-AUG-24  BATCH NOS: J240232-1000 KGS
TURMERIC OLEORESIN 95% CURCUMIN POWDER- 80 HDPE DRUM
TURMERIC OLEORESIN 95% CURCUMIN POWDER- 720 HDPE DRUM
TURMERIC POWDER MIN 2.5% CURCUMIN 100 NOS CARTONS OF NET 20.00 KGS
TURMERIC OLEORESIN CURCUMIN POWDER 95%/TURMERIC EXTRACT POWDER 
CURCUMIN PACKED IN 140 X 25 KG HDPE DRUM
OLEORESIN TURMERIC C14 CURCUMIN
HERBAL EXTRACT-CURCUMIN EXTRACT BATCH NO.UO/CLD-1913/09/24-25
TURMERIC POWDER 2% CURCUMIN
CURCUMIN C3 COMPLEX CURCUMA LONGA EXTRACT 2200000406 DT:20-AUG-24  BATCH NOS:J240244-500 KGS
"ARGMINIX	 L-ARGININE,CURCUMIN,ASCORBIC ACID,MANGANESE CAPSULE MULTI VITAMIN CAPSULE"
CURCUMIN PACKED IN 16 X 25 KG HDPE DRUM
TURMERIC POWDER 3.5 CURCUMIN PACKED IN BOX
CURCUMIN , PACKED IN 112 X 25 KG HDPE DRUM
OLEORESIN TURMERIC C14 CURCUMIN
CURCUMIN C3 COMPLEXCURCUMA LONGA EXTRACT SCNJPO/24-25/00252 DT 11.09.2024 BATCH NOS-J240249-1000 KG
CURCUMIN C3 COMPLEXCURCUMA LONGA EXTRACT SCNJPO/24-25/00205 DT: 14-AUG-24 BATCH NO: J240243 - 1000 KGS
CURCUMIN C3 COMPLEXCURCUMA LONGA EXTRACT 2200000415 DT 23-08-24 BATCH NO: J240161-160KG
OLEORESIN TURMERIC C14 CURCUMIN BATCH 421H243211
CURCUMIN EXTRACT CURCUWIN ULTRA+CURCUMIN 20%   HB POWDER -801 , ITEM CODE- 301050801 , BATCH DETAILS 0000148501
CURCUMIN EXTRACT CURCUWIN ULTRA CURCUMIN 20% HB POWDER -801 ITEM CODE- 301050801 BATCH DETAILS 0000148501
CURCUMIN EXTRACT CURCUWIN ULTRA CURCUMIN 20%   HB POWDER -801 , ITEM CODE- 301050801 , BATCH DETAILS 0000148501
CURCUMIN 95.0%B/N:BMI20240360B-GSTPAID0.1%INR2902.50/-INV#BNH2425389DTD:04.9.2024GSTIN:29AAJCB4675J1Z4
OLEORESIN TURMERIC C14 CURCUMIN
TURMERIC BROKEN 1.5% CURCUMIN -QUEBRADAPACKED IN 50 KGS NETT IN PP BAGSNCM:09103000LOT NO:WHD-008  560 BAGS 
CRATUS BODY WASH EXFOLIATING WITH SCRUB CURCUMIN FLVR - T INGREDIENTS:AQUA,SODIUM LAURYL ETHERSULPHATE,COCA
CURCUMIN EXTRACT CURCUWIN ULTRA+CURCUMINOIDS20%/HB/EU-802 ITEM CODE: 301251802,BATCH DETAILS-0000159886
Turmeric Powder 3-3.5 Curcumin
Health protection food to support treatment of stomach pain ,  weight ,  100% new product ,  with product label ,  brand name HCN     (HOGI CURCUMIN FOR STOMACH     (FOOD SUPPLEMENT) )   . Manufacturer: Huyen Chi Ngoc JSC     (1125g-box)  #&VN
Health protection food to support treatment of stomach pain ,  100% new product ,  with product label ,  brand name HCN     (HOGI CURCUMIN FOR STOMACH     (FOOD SUPPLEMENT) )   . Manufacturer: Huyen Chi Ngoc JSC     (1130g-box)  #&VN
Turmeric extract used in food - CURCUMIN C3 COMPLEX 10KG-DRUM Lot: J240161 Manufacturer's Date of Origin: 06-2024-05-2029 TCB: T229-BRENNTAG-2018 100% new
CURCUMIN POWDER 95 %,PLANT LIPIDS ,Yes /M ,|CURCUMIN POWDER 95 %|INDUSTRIAL USE |20KG X 20 HDPE DRUM 
DOCTOR S BEST  HIGH ABSORPTION CURCUMIN 1EA
CURCUMIN NOVACOLOR CLQ 10 % P.W.S.
Curcumin for synthesis 2PCS X 10GMS
HERBAL EXTRACT: CURCUMIN EXTRACT  BATCHNO: HHI/N/2425/1095   MANUFACTURING  DT: SEP 2024 EXP DT: AUG 2027
CURCUMIN EXTRACT CURCUWIN ULTRA+CURCUMINOIDS20%/HB/EU-802 ITEM CODE: 301251802 .BATCH DETAILS - 0000161338
CURCUMIN C3 COMPLEX 80 MESH CURCUMA LONGA EXTRACT FJ SJCPO/24-25/0155 DT:04-SEP-24  BATCH NOS: C241651E-1000 KGS
HERBAL SUPPLEMENTS- CURCUMIN CAPSULES
BIOSOLVE CURCUMIN 20% POWDER
CURCUMIN EXTRACT CURCUWIN ULTRA+CURCUMINOIDS20%/HB/EU-802 ITEM CODE: 301251802,BATCH DETAILS -0000159885
Value added extract of the herbs named as  "Curcumin 90% Powder"Batch No: DCL2408080  MANUFACTURING  Date: AUGUST  - 2024  Exp. Date
TURMERIC FINGER MIN 2.5% CURCUMIN 20 NOS GUNNY BAGS of NET 25.00 KGS
CURCUMIN C3 COMPLEX CURCUMA LONGA EXTRACT  SCNJPO/24-25/00132 DT:09-JUL-24  BATCH NOS: J240222-1000 KGS
CURCUMIN C3 COMPLEX CURCUMA LONGA EXTRACT  SCNJPO/24-25/00133 DT:09-JUL-24  BATCH NOS: J240223-1000 KGS
CURCUMIN PACKED IN 140 X 25 KG HDPE DRUM
CURCUMIN PACKED IN 120 X 25 KG HDPE DRUM
TURMERIC POWDER 1.5% CURCUMIN GAMMA STERILISED LOT NO. HD-018 120BAGS
TURMERIC POWDER 2.5% CURCUMIN LOTNO. HD-019 240 BAGS
TURMERIC POWDER 2.5% CURCUMIN
CURCUMIN C3 COMPLEX CURCUMA LONGA EXTRACTSCNJPO/24-25/00257 DT11/SEP/24 BATCHNO J240247-1000 KG
CURCUMIN C3 COMPLEX CURCUMA LONGA EXTRACTSCNJPO/24-25/00258 DT11/SEP/24 BATCHNO J240248-1000 KG
CURCUMIN C3 COMPLEXCURCUMA LONGA EXTRACT SCNJPO/24-25/00253 DT 11.09.2024 BATCH NOS-J240251-1000 KG
TURMERIC POWDER 2.5 CURCUMIN PACKED IN PP BAGS
TURMERIC POWDER 2.5 CURCUMIN PACKED IN PP BAGS
TURMERIC POWDER 3.5 CURCUMIN PACKED IN PP BAGS
TURMERIC POWDER 2.5% CURCUMIN
Turmeric Powder 3-3.5 Curcumin
Nano Curcumin Extract Curcumin 20%, Curcumin Extract
NANO CURCUMIN DRY EXTRACT 20%CURCUMA LONGA DRYEXTRACTBATCH NO:HCBFCLDE24/08/0562  MANUFACTURING  DT AUG2024 EXP DT JULY 2027
CURCUMIN EXTRACT CURCU WIN CURCUMIN DNS HB PDR 20%-801 ITEM CODE-300040801 BATCH NO: 0000153391
OLEORESIN TURMERIC 95 %  CURCUMIN POWDER
Curcumin with Black Pepper Tablets-750mgPack of 90 - Food Supplements
TURMERIC BROKEN DOUBLE POLISH 1.5% CURCUMIN
CURCUMIN EXTRACT CURCUWIN ULTRA+CURCUMINOIDS20%/HB/EU-802 ITEM CODE: 301251802.BATCH DETAILS - 0000153413
CURCUMIN C3 COMPLEX CURCUMA LONGA EXTRACT  SCNJPO/24-25/00204 DT:14-AUG-24  BATCH NOS: J240238-1000 KGS
CURCUMIN C3 COMPLEXCURCUMA LONGA EXTRACT SCNJPO/24-25/00138 DT: 09-JUL-24 BATCH NO: C241636 - 1000 KGS
CURCUMIN 95% POWDER Batch No: DCL2408069 MANUFACTURING  Date: 20.08.2024 Exp.Date: 19.08.2026
Daily Fiber Vanilla Berry Batch Name : 3SWBDF2-019  MANUFACTURING : 3S FITNESS NUTRACEUTICAL - Curcumin Extract, Pectin,Flaxseed Ext
TURMERIC POWDER 2.5% CURCUMIN AFIDI:1500616
CURCUMIN GRANULAR, PACKED IN 12 X 25 KGHDPE DRUM
Food ingredient NANO CURCUMIN 10%   (turmeric extract)  . Powder form ,  Batch number: ALNDC100824; Expiry date: 07-2027. 25kg-CTN. 100% new. Manufacturer: ACUMEN LIFESCIENCES
Food ingredient NANO CURCUMIN 5%   (turmeric extract)  . Powder form ,  Batch number: ALNDC50824; Expiry date: 07-2027. 25kg-CTN. 100% new. Manufacturer: ACUMEN LIFESCIENCES
Functional food to support skin beauty ,  100% new product ,  with product label ,  brand name NANO CURCUMIN     (BEAUTY SUPPLEMENT KOREAN NANO CURCUMIN)    . Manufacturer: Korea Ginseng Bio-Science Co. ,  Ltd     (900g-box)    #&KR
Health protection food to support treatment of stomach pain ,  weight ,  100% new product ,  with product label ,  brand name HCN     (HOGI CURCUMIN FOR STOMACH     (FOOD SUPPLEMENT) )   . Manufacturer: Huyen Chi Ngoc JSC     (1125g-box)  #&VN
    (CURCUMIN GOLD)     - NATURAL HEALTH PROTECTION FOOD ,  200G-BOX REGISTRATION NUMBER: 5092-2024-DKSP ,  DISTRIBUTION: SEOULGROUP VIETNAM CO. ,  LTD. ,  100% NEW GIFT"#&KR
"FOOD SUPPLEMENT     (100G-UNK - HEALTH PROTECTION FOOD NANO 365 CURCUMIN)     PRODUCT REGISTRATION NUMBER: 01-TNB365-2023 ,  MANUFACTURER: TNB 365 CO. , LTD - GIFT ,  100% NEW"#&VN
Food supplement: CHAMJOH-EUN NANO CURCUMIN-CHAMJOH-EUN NANO CURCUMIN   (10ML*30EA*10EA)  -UNK. Announcement number: 08-KLIFE VN-2024. Date: May 16 ,  2024. 100% new product.
CURCUMIN POWDER 95 % PL88707 ,, Yes /M , Yes /M |4 DRUMS OF 25 KG C /OR |INDUSTRIAL USE |CODE : 40088 .01 .13  // 4 DRUMS OF 25 KG C /OR |EXT LONG TURMERIC . DP 95 % (LOW RESIDUAL ) // BLUE CARBOUYS 50 LITERS 
GROUND TURMERIC (2%-3% CURCUMIN) ETO TREATEDHS , CODE: 0910303
25 DRM - CUROWHITE , DRM 2 PALLETS CONTAINING 25 TWENTY , FIVE DRUMS ONLY CUROWHITE   (WHITE , CURCUMIN)   HS CODE: 21 069099 ,   (PACK IN HDPE DRUMS)   INV. NO. , ABK240501051 NET WT. 500.000 KGS ,   (FREIGHT PREPAID)   CFS CFS 02
BRAND : CURCUMIN |CODE : CURCUMIN |PRESENTATION : BOX 
TURMERIC POWDER  (TURMERIC 3 CURCUMINE GROUND )
12T040 |CURCUMIN POWDERBIOCON -FTTYPE CURCUMIN 40 POWDER NATURAL VEGETABLE COLOR , FROM THE CURCUMA PLANT |500KN 
TURMERIC CURCUMIN BOOST ANTIOXIDANTSUPPLEMENT TABLETS PROTECT IMMUNITY SYSTEM INCREASE ENERGY & STAMINA
TURMERIC CURCUMIN BOOST ANTIOXIDANT SUPPLEMENT TABLETS PROTECT IMMUNITY SYSTEM INCREASE ENERGY & STAMINA
HERBAL EXTRACT := CURCUMIN 95%  BATCH NO. HHI/N/2425/1054  MANUFACTURING  DT. AUG- 2024 EXP:JULY-2027
TURMERIC CURCUMIN BOOST ANTIOXIDANT SUPPLEMENT TABLETS PROTECT IMMUNITY SYSTEM INCREASE ENERGY AND STAMINA
TURMERIC CURCUMIN BOOST ANTIOXIDANT SUPPLEMENT TABLETS PROTECT IMMUNITY SYSTEM INCREASE ENERGY AND STAMINA
TURMERIC OLEORESIN 95% CURCUMIN POWDER- 20 HDPE DRUM
CURCUMIN 40%MAXICUMAB.NO.N082400101,DOM:AUG-2024,RE-TEST DT:JULY-2026
CURCUMIN 95.0% BATCH#BMI20240481
TURMERIC OLEORESIN 95% CURCUMIN POWDER- 480 HDPE DRUM
TURMERIC OLEORESIN CURCUMIN POWDER 95%/TURMERIC EXTRACT POWDER 
CURCUMIN C3 COMPLEX DC CURCUMA LONGA EXTRACT 2200000419 DT:29-AUG-24  BATCH NOS: J240250-10 KGS
NECOL CURCUMIN 25418860
TURMERIC POWDER 2.5% CURCUMIN
OLEORESIN TURMERIC C14 CURCUMIN
CURCUMIN 97%TURMERIC EXTRACT-97%
CURCUMIN 40%MAXICUMAB.NO.N082400107,DOM:AUG-2024,DOE: JULY-2026
CURCUMIN C3 COMPLEX CURCUMA LONGA EXTRACTSCNJPO/24-25/00247 DT11/SEP/24 BATCHNO J240242-1000 KG
CURCUMIN C3 COMPLEXCURCUMA LONGA EXTRACT SCNJPO/24-25/00254 DT: 11-SEP-24 BATCH NO: J240258 - 1000 KGS
CURCUMIN DRY EXTRACTCURCUMA LONGA DRY EXTRACT BATCH NO HCBFCLDE24/08/0673  MANUFACTURING  DT AUGUST 2024 EXP DT JULY 2027
CURCUMIN EXTRACT CURCU WIN CURCUMIN DNS HB PDR 20%-025 ITEM CODE-300040025 BATCH DETAILS 0000159395
CURCUMIN C3 COMPLEX 80 MESH CURCUMA LONGA EXTRACTFJ, SCPO/2223/1745A DT: 27-MAR-24 BATCH NO: C241553E - 900 KG
TURMERIC POWDERN 2,5 PCT CURCUMIN
CURCUMIN/TURMERIC CURCUMA LONGA EXTRACT
TURMERIC INDIAN,GROUND,MIN 5% CURCUMIN-LEAD<1 PPM ETO STERILIZED PKD IN 25 KGSNETT IN YELLOW PP BAGS WITH INNER LINER
CURCUMIN POWDER-6% PRODUCT CODE; TUP-013
INDIAN TURMERIC FINGERS-A GRADE,CURCUMIN:2.5 PCT MIN,MOISTURE:NOT MORE THAN 12 PCT,Batch No.:Turmeric SEP 24-01,Expiry:S
TURMERIC BROKEN DOUBLE POLISHED 1.5% CURCUMIN
Turmeric Powder 3-3.5 Curcumin
TURMERIC POWDER 2.5 CURCUMIN PACKED IN PP BAGS
TURMERIC POWDER 2.5 CURCUMIN PACKED IN BOX
TURMERIC POWDER 3.5 CURCUMIN PACKED IN BOX
